	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.9902149145153986	0	0	0
1	0.9904696699501812	0	0	0
2	0.9910004104393115	0	0	0
3	0.9911065585371377	0	0	0
4	0.9913471608922101	0	0	0
5	0.9925501726675724	0	0	0
6	0.9923767974411232	0	0	0
7	0.9923361073369565	0	0	0
8	0.9922476505887681	0	0	0
9	0.9921308876811595	0	0	0
10	0.9933551290760869	0	0	0
11	0.9921255802762681	0	0	0
12	0.991745216259058	0	0	0
13	0.9928350033967391	0	0	0
14	0.9927783910778986	0	0	0
15	0.9922370357789855	0	0	0
16	0.9926014775815218	0	0	0
17	0.9927819293478262	0	0	0
18	0.9928668478260869	0	0	0
19	0.9927483157835145	0	0	0
