	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.9898095068993507	0	0	0
1	0.9897968242694806	0	0	0
2	0.991413859577922	0	0	0
3	0.9924982244318182	0	0	0
4	0.9927011465097402	0	0	0
5	0.9930055296266235	0	0	0
6	0.993462104301948	0	0	0
7	0.993360643262987	0	0	0
8	0.993462104301948	0	0	0
9	0.9935635653409091	0	0	0
10	0.9935762479707791	0	0	0
11	0.9937981939935064	0	0	0
12	0.993354301948052	0	0	0
13	0.9937728287337663	0	0	0
14	0.9938362418831169	0	0	0
15	0.9931894277597402	0	0	0
16	0.9936967329545454	0	0	0
17	0.9940708705357143	0	0	0
18	0.9936903916396104	0	0	0
19	0.9938045353084416	0	0	0
