	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.9901034590126812	0	0	0
1	0.9902945255887681	0	0	0
2	0.9900468466938405	0	0	0
3	0.9908252660778986	0	0	0
4	0.9921503481657609	0	0	0
5	0.9919522050498188	0	0	0
6	0.9931782155797101	0	0	0
7	0.9930950662364131	0	0	0
8	0.9934170487998188	0	0	0
9	0.9923750283061595	0	0	0
10	0.9931162958559782	0	0	0
11	0.9933268229166666	0	0	0
12	0.9933250537817028	0	0	0
13	0.9926934725996377	0	0	0
14	0.9929924564085145	0	0	0
15	0.9928084663722826	0	0	0
16	0.9933905117753623	0	0	0
17	0.9934718919836957	0	0	0
18	0.9934913524682972	0	0	0
19	0.9927571614583334	0	0	0
