	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.9901582792207791	0	0	0
1	0.9898792613636364	0	0	0
2	0.9903802252435064	0	0	0
3	0.991800679788961	0	0	0
4	0.992574320211039	0	0	0
5	0.992777242288961	0	0	0
6	0.9928596793831169	0	0	0
7	0.9930752840909091	0	0	0
8	0.9930816254058442	0	0	0
9	0.9932211343344156	0	0	0
10	0.9931450385551948	0	0	0
11	0.9931767451298701	0	0	0
12	0.9931450385551948	0	0	0
13	0.9931133319805194	0	0	0
14	0.9931767451298701	0	0	0
15	0.993062601461039	0	0	0
16	0.9931640625	0	0	0
17	0.9931450385551948	0	0	0
18	0.9933099127435064	0	0	0
19	0.9933099127435064	0	0	0
