	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.9901512256567028	0	0	0
1	0.9901353034420289	0	0	0
2	0.9902945255887681	0	0	0
3	0.9913524682971014	0	0	0
4	0.9920725062273551	0	0	0
5	0.9921291185461957	0	0	0
6	0.9929517663043478	0	0	0
7	0.9931552168251812	0	0	0
8	0.9930419921875	0	0	0
9	0.9933232846467391	0	0	0
10	0.9930384539175724	0	0	0
11	0.9938522560009058	0	0	0
12	0.9931994451992754	0	0	0
13	0.9935019672780797	0	0	0
14	0.9932312896286232	0	0	0
15	0.9928703860960145	0	0	0
16	0.9933215155117754	0	0	0
17	0.9930349156476449	0	0	0
18	0.9931145267210145	0	0	0
19	0.9933816661005435	0	0	0
